"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Mozambique","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","82","1"
"Myanmar","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","106","1"
"Nauru","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","120","1"
"Netherlands","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","99","1"
"New Zealand","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","105","1"
"Nicaragua","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","110","1"
"Niger","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","66","1"
"Nigeria","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","88","1"
"Norway","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","98","1"
"Oman","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","99","1"
"Pakistan","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","76","1"
"Panama","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","107","1"
"Paraguay","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","105","1"
"Peru","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","98","1"
"Philippines","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","108","1"
"Poland","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","99","1"
"Portugal","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","104","1"
"Qatar","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","121","1"
"Republic of Korea","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","99","1"
"Republic of Moldova","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","102","1"
"Romania","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","99","1"
"Russian Federation","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","98","1"
"Rwanda","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","102","1"
"Saint Kitts and Nevis","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","99","1"
"Saint Lucia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","99","1"
"Saint Vincent and the Grenadines","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","102","1"
"Samoa","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","114","1"
"San Marino","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","102","1"
"Sao Tome and Principe","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","103","1"
"Saudi Arabia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","95","1"
"Senegal","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","88","1"
"Serbia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","102","1"
"Seychelles","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","109","1"
"Slovakia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","101","1"
"Slovenia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","100","1"
"South Africa","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","105","1"
"South Asia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","91","2"
"Spain","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","102","1"
"State of Palestine","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","108","1"
"Sub-Saharan Africa","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","82","2"
"Suriname","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","123","1"
"Swaziland","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","100","1"
"Sweden","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","99","1"
"Switzerland","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","97","1"
"Syrian Arab Republic","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","100","1"
"Tajikistan","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","87","1"
"Thailand","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","108","1"
"The former Yugoslav Republic of Macedonia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","99","1"
"Timor-Leste","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","101","1"
"Trinidad and Tobago","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","107","1"
"Tunisia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","106","1"
"Turkey","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","91","1"
"Uganda","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","85","1"
"Ukraine","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","98","1"
"United Kingdom","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","102","1"
"United States","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","101","1"
"Uzbekistan","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","99","1"
"Vanuatu","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","102","1"
"Venezuela (Bolivarian Republic of)","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","110","1"
"Viet Nam","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","109","1"
"Western and Central Africa","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","76","2"
"World","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","97","2"
"Yemen","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","62","1"

"fnSeqID","Footnote"
"1","Data refer to the most recent year available during the period specified in the column heading. "
"2","Data refer to the most recent year available during the period specified in the column heading. For a complete list of countries and territories in the regions, subregions and country categories, see page XX."
