"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Guyana","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","54","1"
"Jamaica","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","57","1"
"Kazakhstan","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","76","1"
"Kazakhstan","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","24","1"
"Kazakhstan","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","48","1"
"Kyrgyzstan","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","85","1"
"Kyrgyzstan","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","76","1"
"Kyrgyzstan","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","76","1"
"Lao People's Democratic Republic","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","11","1"
"Lao People's Democratic Republic","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","1","1"
"Lao People's Democratic Republic","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","3","1"
"Lebanon","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","29","1"
"Mali","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","2","1"
"Mali","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","0","1"
"Mali","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","0","1"
"Mongolia","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","48","1"
"Mongolia","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","6","1"
"Mongolia","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","23","1"
"Montenegro","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","92","1"
"Montenegro","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","50","1"
"Montenegro","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","77","1"
"Morocco","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","52","2"
"Morocco","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","9","2"
"Morocco","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","21","2"
"Mozambique","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","10","1"
"Mozambique","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","2","1"
"Mozambique","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","3","1"
"Nigeria","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","35","1"
"Nigeria","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","2","1"
"Nigeria","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","14","1"
"Serbia","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","86","1"
"Serbia","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","49","1"
"Serbia","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","76","1"
"Sierra Leone","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","10","1"
"Sierra Leone","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","0","1"
"Sierra Leone","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","2","1"
"Suriname","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","75","1"
"Suriname","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","20","1"
"Suriname","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","45","1"
"Swaziland","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","12","1"
"Swaziland","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","1","1"
"Swaziland","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","4","1"
"Syrian Arab Republic","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","53","1"
"Syrian Arab Republic","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","12","1"
"Syrian Arab Republic","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","30","1"
"Tajikistan","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","33","1"
"Tajikistan","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","4","1"
"Tajikistan","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","17","1"
"Thailand","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","71","1"
"Thailand","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","25","1"
"Thailand","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","43","1"
"The former Yugoslav Republic of Macedonia","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","83","1"
"The former Yugoslav Republic of Macedonia","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","19","1"
"The former Yugoslav Republic of Macedonia","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","52","1"
"Togo","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","7","1"
"Togo","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","0","1"
"Togo","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","2","1"
"Trinidad and Tobago","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","93","1"
"Trinidad and Tobago","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","66","1"
"Trinidad and Tobago","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","81","1"
"Ukraine","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","99","1"
"Ukraine","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","93","1"
"Ukraine","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","97","1"
"Uzbekistan","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","59","1"
"Uzbekistan","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","32","1"
"Uzbekistan","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","43","1"
"Viet Nam","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","49","1"
"Viet Nam","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","3","1"
"Viet Nam","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","20","1"
"Western and Central Africa","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","21","3"
"Western and Central Africa","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","1","3"
"Western and Central Africa","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","8","3"
"Yemen","Richest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","31","1"
"Yemen","Poorest 20%","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","4","1"
"Yemen","Total","2005-2011","UN_Multiple Indicator Cluster Surveys (MICS) and other national surveys","Percent","10","1"

"fnSeqID","Footnote"
"1","Data refer to the most recent year available during the period specified in the column heading. "
"2","Data refer to the most recent year available during the period specified in the column heading. Data differ from the standard definition or refer to only part of a country. If they fall within the noted reference period, such data are included in the calculation of regional and global averages."
"3","Data refer to the most recent year available during the period specified in the column heading. For a complete list of countries and territories in the regions, subregions and country categories, see page XX."
