"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Trinidad and Tobago","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","19","1"
"Tunisia","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","5","1"
"Turkey","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","11","2"
"Turkmenistan","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","4","1"
"Tuvalu","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","6","2"
"Uganda","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","14","1"
"Ukraine","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","4","2"
"United Kingdom","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","8","1"
"United Republic of Tanzania","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","8","2"
"United States","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","8","1"
"Uruguay","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","9","2"
"Uzbekistan","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","5","1"
"Vanuatu","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","10","2"
"Venezuela (Bolivarian Republic of)","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","8","2"
"Viet Nam","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","5","2"
"Western and Central Africa","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","12","3"
"World","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","15","3"
"Zambia","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","11","2"
"Zimbabwe","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys, data from routine reporting systems, UNICEF and WHO","Percent","11","2"

"fnSeqID","Footnote"
"1","Data refer to the most recent year available during the period specified in the column heading. Data refer to years or periods other than those specified in the column heading. Such data are not included in the calculation of regional and global averages, with the exception of 2005-2006 data from India. Estimates from data years prior to 2000 are not displayed."
"2","Data refer to the most recent year available during the period specified in the column heading. "
"3","Data refer to the most recent year available during the period specified in the column heading. For a complete list of countries and territories in the regions and subregions, see page XX."
