"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Mauritius","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","96","1"
"Mexico","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","117","1"
"Middle East and North Africa","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","89","2"
"Mongolia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","89","1"
"Montenegro","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","114","1"
"Mozambique","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","34","1"
"Myanmar","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","62","1"
"Netherlands","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","127","1"
"New Zealand","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","104","1"
"Nicaragua","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","80","1"
"Niger","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","19","1"
"Nigeria","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","47","1"
"Norway","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","98","1"
"Oman","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","108","1"
"Pakistan","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","44","1"
"Panama","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","93","1"
"Paraguay","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","78","1"
"Peru","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","101","1"
"Philippines","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","88","1"
"Poland","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","97","1"
"Portugal","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","116","1"
"Qatar","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","101","1"
"Republic of Korea","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","100","1"
"Republic of Moldova","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","89","1"
"Romania","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","96","1"
"Russian Federation","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","90","1"
"Rwanda","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","43","1"
"Saint Kitts and Nevis","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","100","1"
"Saint Lucia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","98","1"
"Saint Vincent and the Grenadines","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","119","1"
"Samoa","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","105","1"
"San Marino","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","99","1"
"Sao Tome and Principe","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","71","1"
"Saudi Arabia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","106","1"
"Serbia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","99","1"
"Seychelles","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","131","1"
"Slovakia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","91","1"
"Slovenia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","96","1"
"South Africa","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","96","1"
"South Asia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","75","2"
"Spain","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","120","1"
"State of Palestine","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","88","1"
"Sub-Saharan Africa","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","47","2"
"Suriname","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","89","1"
"Swaziland","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","67","1"
"Sweden","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","97","1"
"Switzerland","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","108","1"
"Syrian Arab Republic","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","92","1"
"Tajikistan","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","98","1"
"Thailand","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","91","1"
"The former Yugoslav Republic of Macedonia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","90","1"
"Timor-Leste","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","63","1"
"Trinidad and Tobago","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","92","1"
"Tunisia","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","116","1"
"Turkey","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","96","1"
"Uganda","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","35","1"
"Ukraine","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","104","1"
"United Kingdom","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","109","1"
"United States","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","103","1"
"Uruguay","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","113","1"
"Uzbekistan","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","96","1"
"Vanuatu","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","65","1"
"Venezuela (Bolivarian Republic of)","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","90","1"
"Viet Nam","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","88","1"
"Western and Central Africa","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","46","2"
"World","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","82","2"
"Yemen","Total","2008-2011","UN_UNESCO Institute for Statistics (UIS)","Percent","54","1"

"fnSeqID","Footnote"
"1","Data refer to the most recent year available during the period specified in the column heading. "
"2","Data refer to the most recent year available during the period specified in the column heading. For a complete list of countries and territories in the regions, subregions and country categories, see page XX."
